Date,Time,Load,Nuclear,Goesgen,Leibstadt,Muehleberg,Beznau 1,Beznau 2,Import+/Export-,Other
2020-01-21 ,15:00,8724.56,3009.3,1005.7,1272.0,0,364.5,367.1,-1706.3,5715.3
2020-01-21 ,16:00,8828.71,3011.8,1005.8,1275.0,0,363.7,367.3,-2300.6,5816.9
2020-01-21 ,17:00,9235.44,3013.2,1006.2,1276.0,0,363.9,367.1,-3127.2,6222.2
2020-01-21 ,18:00,9407.36,3014.1,1006.0,1277.0,0,363.9,367.2,-2694.4,6393.3
2020-01-21 ,19:00,9023.45,3015.7,1006.6,1278.0,0,363.9,367.2,-989.4,6007.8
2020-01-21 ,20:00,8575.72,3016.6,1007.2,1278.0,0,364.3,367.1,-137.9,5559.1
2020-01-21 ,21:00,8151.82,3017.5,1007.4,1278.0,0,365.0,367.1,1197.9,3936.4
2020-01-21 ,22:00,7954.3,3018.5,1007.1,1279.0,0,365.2,367.2,2888.6,2047.2
2020-01-21 ,23:00,8361.67,3018.1,1007.1,1279.0,0,364.9,367.1,2774.0,2569.6
2020-01-22 ,00:00,8053.87,3023.6,1011.9,1280.0,0,364.6,367.1,2827.3,2203.0
2020-01-22 ,01:00,7812.67,3022.4,1010.7,1280.0,0,364.6,367.1,2778.1,2012.2
2020-01-22 ,02:00,7727.17,3023.8,1012.3,1280.0,0,364.4,367.1,2419.2,2284.2
2020-01-22 ,03:00,7621.28,3030.5,1019.2,1280.0,0,364.1,367.2,2121.5,2469.3
2020-01-22 ,04:00,7356.86,3030.2,1019.4,1280.0,0,363.7,367.1,1481.9,2844.7
2020-01-22 ,05:00,7680.07,3028.5,1018.6,1280.0,0,362.9,367.0,-1522.7,4651.6
2020-01-22 ,06:00,8340.89,3027.4,1017.6,1280.0,0,362.9,366.9,-2891.4,5313.5
2020-01-22 ,07:00,9227.55,3028.6,1017.6,1281.0,0,362.9,367.1,-3633.8,6198.9
2020-01-22 ,08:00,9632.37,3027.1,1017.8,1279.0,0,363.3,367.0,-3756.5,6605.3
2020-01-22 ,09:00,9654.72,3029.3,1017.9,1281.0,0,363.4,367.0,-3779.1,6625.4
2020-01-22 ,10:00,9617.32,3026.9,1017.1,1279.0,0,363.6,367.2,-3972.6,6590.4
2020-01-22 ,11:00,9507.04,3020.1,1009.4,1280.0,0,363.7,367.0,-4212.4,6486.9
2020-01-22 ,12:00,9168.23,3019.6,1008.7,1280.0,0,363.8,367.1,-3287.2,6148.6
2020-01-22 ,13:00,9074.88,3019.0,1010.1,1278.0,0,363.8,367.1,-2925.9,6055.9
2020-01-22 ,14:00,8938.53,3020.0,1011.1,1278.0,0,363.8,367.1,-2776.2,5918.5
2020-01-22 ,15:00,8833.07,3014.7,1007.5,1276.0,0,364.0,367.2,-3259.5,5818.4
2020-01-22 ,16:00,8940.36,3016.0,1007.9,1277.0,0,363.9,367.2,-3721.1,5924.4
2020-01-22 ,17:00,9279.24,3017.0,1007.9,1278.0,0,364.0,367.1,-3986.2,6262.2
2020-01-22 ,18:00,9403.74,3016.7,1007.6,1278.0,0,364.0,367.1,-3886.3,6387.0
2020-01-22 ,19:00,9039.66,3017.2,1007.9,1278.0,0,364.1,367.2,-2212.2,6022.5
2020-01-22 ,20:00,8550.79,3017.6,1008.0,1278.0,0,364.4,367.2,-1440.4,5533.2
2020-01-22 ,21:00,8094.76,3018.9,1008.3,1278.0,0,365.4,367.2,-764.8,5075.9
2020-01-22 ,22:00,7912.47,3018.9,1008.2,1278.0,0,365.5,367.2,1149.2,3744.4
2020-01-22 ,23:00,7829.59,3019.6,1009.0,1278.0,0,365.5,367.1,2934.2,1875.8
2020-01-23 ,00:00,8568.61,3020.4,1008.9,1279.0,0,365.3,367.2,2209.9,3338.3
2020-01-23 ,01:00,8413.04,3020.2,1008.5,1279.0,0,365.4,367.3,3046.6,2346.2
2020-01-23 ,02:00,8394.58,3019.7,1008.3,1279.0,0,365.1,367.3,3230.8,2144.1
2020-01-23 ,03:00,8284.24,3018.4,1008.2,1279.0,0,364.0,367.2,2952.7,2313.1
2020-01-23 ,04:00,8040.86,3019.9,1009.2,1280.0,0,363.5,367.2,1742.0,3279.0
2020-01-23 ,05:00,8252.25,3017.9,1007.9,1280.0,0,362.9,367.1,-1177.5,5234.4
2020-01-23 ,06:00,8293.42,3017.0,1007.1,1280.0,0,362.7,367.2,-3024.4,5276.4
2020-01-23 ,07:00,9219.42,3017.8,1008.1,1280.0,0,362.6,367.1,-3567.5,6201.6
2020-01-23 ,08:00,9700.96,3017.7,1007.5,1280.0,0,363.2,367.0,-3437.8,6683.3
2020-01-23 ,09:00,9811.48,3017.5,1008.1,1279.0,0,363.4,367.0,-3305.4,6794.0
2020-01-23 ,10:00,9831.62,3016.6,1005.8,1280.0,0,363.7,367.1,-2971.3,6815.0
2020-01-23 ,11:00,9744.24,3016.7,1005.9,1280.0,0,363.7,367.1,-2765.4,6727.5
2020-01-23 ,12:00,9475.17,3011.8,1006.9,1278.0,0,363.7,363.2,-1311.9,6463.4
2020-01-23 ,13:00,9480.38,3014.2,1008.0,1277.0,0,363.5,365.7,-850.2,6466.2
2020-01-23 ,14:00,9310.8,3012.0,1006.6,1276.0,0,363.9,365.5,-1674.2,6298.8
2020-01-23 ,15:00,9219.86,3012.8,1006.9,1275.0,0,364.1,366.8,-3038.0,6207.1
2020-01-23 ,16:00,9235.11,3013.4,1007.3,1275.0,0,363.9,367.2,-3318.1,6221.7
2020-01-23 ,17:00,9384.42,3015.8,1007.6,1277.0,0,363.9,367.3,-3591.8,6368.6
2020-01-23 ,18:00,9429.49,3014.4,1007.2,1276.0,0,364.1,367.1,-3258.8,6415.1
2020-01-23 ,19:00,9080.88,3017.0,1007.5,1278.0,0,364.2,367.3,-3005.7,6063.9
2020-01-23 ,20:00,8626.84,3017.0,1007.3,1278.0,0,364.5,367.2,-1895.2,5609.8
2020-01-23 ,21:00,8161.83,3018.4,1007.7,1278.0,0,365.5,367.2,-1238.1,5143.4
2020-01-23 ,22:00,7996.11,3017.9,1007.9,1277.0,0,365.7,367.3,1431.3,3546.9
2020-01-23 ,23:00,8534.9,3018.6,1007.9,1278.0,0,365.5,367.2,1401.7,4114.6
2020-01-24 ,00:00,8352.67,3017.5,1007.8,1277.0,0,365.4,367.3,1383.6,3951.5
2020-01-24 ,01:00,8230.55,3017.6,1007.9,1277.0,0,365.4,367.3,625.9,4587.1
2020-01-24 ,02:00,8070.31,3018.6,1008.1,1278.0,0,365.2,367.3,838.5,4213.2
2020-01-24 ,03:00,7995.25,3018.6,1009.0,1278.0,0,364.5,367.1,1254.0,3722.7
2020-01-24 ,04:00,7868.18,3016.8,1008.5,1277.0,0,364.0,367.3,-207.5,4851.4
2020-01-24 ,05:00,8205.96,3017.4,1011.0,1276.0,0,363.3,367.1,-2542.2,5188.6
2020-01-24 ,06:00,8267.42,3021.9,1013.8,1278.0,0,363.2,366.9,-2715.9,5245.5
2020-01-24 ,07:00,9135.02,3015.8,1008.4,1277.0,0,363.3,367.1,-3256.6,6119.2
2020-01-24 ,08:00,9611.29,3017.0,1009.1,1277.0,0,363.7,367.2,-3144.5,6594.3
2020-01-24 ,09:00,9628.24,3015.6,1007.7,1277.0,0,363.7,367.2,-2248.5,6612.6
2020-01-24 ,10:00,9589.86,3014.2,1006.0,1277.0,0,364.0,367.2,-2095.3,6575.7
2020-01-24 ,11:00,9459.03,3014.8,1006.4,1277.0,0,364.2,367.2,-2033.4,6444.2
2020-01-24 ,12:00,9127.54,3014.6,1005.8,1277.0,0,364.5,367.3,-2120.5,6112.9
2020-01-24 ,13:00,9001.45,3013.4,1005.7,1276.0,0,364.6,367.1,-2364.6,5988.1
2020-01-24 ,14:00,8760.12,3009.6,1004.5,1273.0,0,364.8,367.3,-2564.4,5750.5
2020-01-24 ,15:00,8632.5,3010.3,1005.4,1273.0,0,364.8,367.1,-2553.8,5622.2
2020-01-24 ,16:00,8622.24,3008.3,1004.8,1272.0,0,364.3,367.2,-2745.9,5613.9
2020-01-24 ,17:00,9005.88,3009.4,1004.7,1273.0,0,364.3,367.4,-2863.4,5996.5
2020-01-24 ,18:00,9090.76,3009.9,1004.6,1274.0,0,364.1,367.2,-2605.6,6080.9
2020-01-24 ,19:00,8779.48,3010.4,1004.8,1274.0,0,364.3,367.3,-2227.8,5769.1
2020-01-24 ,20:00,8313.36,3012.9,1006.2,1275.0,0,364.5,367.2,-1804.5,5300.5
2020-01-24 ,21:00,7879.41,3014.2,1006.5,1275.0,0,365.4,367.3,-1209.3,4865.2
2020-01-24 ,22:00,7736.39,3015.5,1006.9,1276.0,0,365.4,367.2,-367.6,4720.9
2020-01-24 ,23:00,7527.76,3014.6,1005.9,1276.0,0,365.3,367.4,364.4,4148.8
2020-01-25 ,00:00,7379.77,3015.0,1006.4,1276.0,0,365.4,367.2,1433.2,2931.6
2020-01-25 ,01:00,7462.16,3016.1,1006.5,1277.0,0,365.5,367.1,2752.4,1693.7
2020-01-25 ,02:00,7656.21,3016.2,1006.6,1277.0,0,365.3,367.3,2548.0,2092.0
2020-01-25 ,03:00,7628.78,3014.1,1006.3,1276.0,0,364.5,367.3,2536.1,2078.6
2020-01-25 ,04:00,7503.6,3014.8,1006.5,1277.0,0,364.1,367.2,1416.9,3071.9
2020-01-25 ,05:00,7241.98,3013.3,1006.5,1276.0,0,363.4,367.4,138.9,4089.7
2020-01-25 ,06:00,6878.05,3014.9,1007.1,1277.0,0,363.6,367.2,-735.9,3863.2
2020-01-25 ,07:00,7036.36,3016.0,1006.9,1278.0,0,363.8,367.3,-1181.1,4020.4
2020-01-25 ,08:00,7451.31,3016.2,1007.1,1278.0,0,363.8,367.3,-2697.2,4435.1
2020-01-25 ,09:00,7799.44,3015.3,1007.0,1277.0,0,364.0,367.3,-3062.0,4784.1
2020-01-25 ,10:00,7852.0,3016.3,1006.6,1278.0,0,364.4,367.3,-3163.9,4835.7
2020-01-25 ,11:00,7740.19,3015.5,1006.6,1277.0,0,364.5,367.4,-2460.9,4724.7
2020-01-25 ,12:00,7718.1,3015.2,1007.0,1276.0,0,364.9,367.3,-562.2,4702.9
2020-01-25 ,13:00,7571.28,3013.2,1007.0,1274.0,0,364.9,367.3,-217.9,4558.1
2020-01-25 ,14:00,7385.56,3013.8,1008.6,1273.0,0,364.8,367.4,23.0,4348.7
2020-01-25 ,15:00,7305.06,3011.3,1006.5,1273.0,0,364.5,367.3,-1063.7,4293.8
2020-01-25 ,16:00,7437.36,3011.2,1006.4,1273.0,0,364.4,367.4,-3104.1,4426.2
2020-01-25 ,17:00,7940.55,3012.6,1006.1,1275.0,0,364.3,367.2,-3643.5,4928.0
2020-01-25 ,18:00,8247.26,3011.5,1005.8,1274.0,0,364.4,367.3,-2769.7,5235.8
2020-01-25 ,19:00,7912.3,3013.0,1006.0,1275.0,0,364.6,367.4,-1477.6,4899.3
2020-01-25 ,20:00,7577.43,3014.1,1006.0,1276.0,0,364.9,367.2,-452.9,4563.3
2020-01-25 ,21:00,7234.55,3015.0,1007.2,1275.0,0,365.5,367.3,-738.0,4219.6
2020-01-25 ,22:00,7206.43,3017.7,1007.8,1277.0,0,365.7,367.2,1970.4,2218.3
2020-01-25 ,23:00,7799.37,3016.3,1007.4,1276.0,0,365.7,367.2,1831.1,2952.0
2020-01-26 ,00:00,7724.4,3017.2,1007.9,1276.0,0,366.0,367.3,3093.5,1613.7
2020-01-26 ,01:00,7670.04,3016.4,1007.6,1276.0,0,365.6,367.2,3343.3,1310.3
2020-01-26 ,02:00,7659.74,3017.4,1007.3,1277.0,0,365.7,367.4,3570.7,1071.6
2020-01-26 ,03:00,7681.29,3017.9,1008.4,1277.0,0,365.3,367.2,3409.6,1253.8
2020-01-26 ,04:00,7450.32,3016.8,1008.0,1277.0,0,364.5,367.3,3335.8,1097.7
2020-01-26 ,05:00,7363.98,3016.7,1008.3,1277.0,0,364.1,367.3,2790.1,1557.2
2020-01-26 ,06:00,7254.33,3015.6,1008.3,1276.0,0,364.0,367.3,2372.0,1866.7
2020-01-26 ,07:00,7166.16,3019.3,1010.8,1277.0,0,364.2,367.3,2139.9,2006.9
2020-01-26 ,08:00,7364.29,3023.3,1015.6,1276.0,0,364.4,367.3,1746.1,2594.9
2020-01-26 ,09:00,7470.0,3024.4,1015.5,1277.0,0,364.6,367.3,1423.7,3021.9
2020-01-26 ,10:00,7565.41,3018.2,1011.2,1275.0,0,364.8,367.2,1055.4,3491.8
2020-01-26 ,11:00,7406.09,3015.2,1008.0,1275.0,0,364.9,367.3,1077.2,3313.7
2020-01-26 ,12:00,7577.91,3013.7,1007.3,1274.0,0,365.1,367.3,2229.9,2334.3
2020-01-26 ,13:00,7471.88,3010.1,1006.5,1271.0,0,365.3,367.3,2158.9,2302.9
2020-01-26 ,14:00,7281.37,3008.4,1004.7,1271.0,0,365.5,367.2,2149.9,2123.1
2020-01-26 ,15:00,7281.56,3006.5,1004.0,1270.0,0,365.1,367.4,1596.8,2678.3
2020-01-26 ,16:00,7214.14,3005.6,1004.3,1269.0,0,365.1,367.2,1089.0,3119.5
2020-01-26 ,17:00,7754.07,3007.1,1004.8,1270.0,0,365.1,367.2,561.2,4185.8
2020-01-26 ,18:00,8240.99,3005.5,1003.1,1270.0,0,365.1,367.3,424.9,4810.6
2020-01-26 ,19:00,7905.21,3006.6,1005.1,1269.0,0,365.2,367.3,1416.6,3482.0
2020-01-26 ,20:00,7595.65,3007.7,1006.0,1269.0,0,365.5,367.2,1779.7,2808.2
2020-01-26 ,21:00,7370.89,3009.8,1007.3,1269.0,0,366.2,367.3,1230.6,3130.5
2020-01-26 ,22:00,7458.65,3010.3,1008.6,1268.0,0,366.4,367.3,2501.6,1946.7
2020-01-26 ,23:00,7439.37,3012.9,1010.5,1269.0,0,366.2,367.2,3503.8,922.6
2020-01-27 ,00:00,7647.56,3009.2,1007.5,1268.0,0,366.4,367.3,3716.2,922.1
2020-01-27 ,01:00,7723.64,3008.3,1006.8,1268.0,0,366.4,367.1,3815.0,900.3
2020-01-27 ,02:00,7768.15,3006.9,1004.6,1269.0,0,366.1,367.2,3895.7,865.6
2020-01-27 ,03:00,7729.25,3007.0,1005.2,1269.0,0,365.5,367.3,3374.2,1348.0
2020-01-27 ,04:00,7463.54,3008.2,1007.1,1269.0,0,364.9,367.2,2978.4,1476.9
2020-01-27 ,05:00,7726.83,3007.6,1007.2,1269.0,0,364.2,367.2,884.9,3834.3
2020-01-27 ,06:00,7878.05,3003.2,1003.1,1269.0,0,363.9,367.2,-87.7,4874.8
2020-01-27 ,07:00,8757.46,3005.5,1006.0,1268.0,0,364.4,367.1,-107.3,5752.0
2020-01-27 ,08:00,9434.88,3003.1,1003.2,1268.0,0,364.6,367.3,-1006.1,6431.8
2020-01-27 ,09:00,9151.56,3001.9,1003.9,1266.0,0,364.9,367.1,-192.4,6149.7
2020-01-27 ,10:00,9366.86,3002.2,1004.4,1265.0,0,365.5,367.3,753.6,5611.1
2020-01-27 ,11:00,9296.64,2999.9,1004.1,1263.0,0,365.6,367.2,877.9,5418.9
2020-01-27 ,12:00,8919.55,2997.8,1003.0,1262.0,0,365.6,367.2,1178.1,4743.7
2020-01-27 ,13:00,8970.31,2996.0,1003.2,1260.0,0,365.5,367.3,789.7,5184.6
2020-01-27 ,14:00,8888.84,2996.0,1003.1,1260.0,0,365.7,367.2,108.6,5784.2
2020-01-27 ,15:00,8766.96,2996.2,1003.2,1260.0,0,365.6,367.4,426.2,5344.6
2020-01-27 ,16:00,8835.59,2996.8,1002.9,1261.0,0,365.6,367.3,-1162.9,5838.8
2020-01-27 ,17:00,8837.28,2998.7,1003.7,1262.0,0,365.7,367.3,-2751.2,5838.6
2020-01-27 ,18:00,8934.44,2998.8,1004.0,1262.0,0,365.5,367.3,-777.4,5935.6
2020-01-27 ,19:00,8659.9,2997.2,1001.1,1263.0,0,365.8,367.3,1120.9,4541.8
2020-01-27 ,20:00,8222.56,2997.1,1001.8,1262.0,0,366.0,367.3,1394.7,3830.8
2020-01-27 ,21:00,7790.47,2996.7,1001.6,1261.0,0,366.9,367.2,1806.4,2987.4
2020-01-27 ,22:00,7616.59,2993.7,1001.2,1258.0,0,367.1,367.4,3010.6,1612.3
2020-01-27 ,23:00,7685.85,2991.3,1002.1,1255.0,0,366.9,367.3,2715.2,1979.3
2020-01-28 ,00:00,7330.37,2992.3,1003.1,1255.0,0,367.0,367.2,3369.1,969.0
2020-01-28 ,01:00,7469.28,2992.1,1000.5,1257.0,0,367.2,367.4,3837.5,639.7
2020-01-28 ,02:00,7855.78,2992.0,999.8,1258.0,0,366.9,367.3,3793.3,1070.5
2020-01-28 ,03:00,7908.61,2993.7,1000.0,1260.0,0,366.4,367.3,3825.0,1089.9
2020-01-28 ,04:00,7824.82,2993.5,1000.5,1260.0,0,365.6,367.4,3146.9,1684.4
2020-01-28 ,05:00,7413.74,2993.4,1000.4,1261.0,0,364.8,367.2,1416.7,3003.7
2020-01-28 ,06:00,7824.84,2993.6,1000.5,1261.0,0,364.9,367.2,620.3,4210.9
2020-01-28 ,07:00,8641.98,2994.1,999.5,1261.0,0,364.6,369.0,180.7,5467.2
2020-01-28 ,08:00,9101.29,2996.0,998.5,1262.0,0,365.0,370.5,409.1,5696.2
2020-01-28 ,09:00,9196.3,2993.9,1000.0,1261.0,0,365.0,367.9,502.0,5700.4
2020-01-28 ,10:00,9583.42,2998.2,1002.6,1263.0,0,365.3,367.3,-488.7,6585.2
2020-01-28 ,11:00,9650.01,2884.5,890.5,1261.0,0,365.7,367.3,750.2,6015.3
2020-01-28 ,12:00,9235.27,2996.4,1002.6,1261.0,0,365.5,367.3,1485.3,4753.6
2020-01-28 ,13:00,9195.11,2995.0,1002.9,1259.0,0,365.8,367.3,1145.4,5054.7
2020-01-28 ,14:00,9069.07,2996.7,1003.7,1260.0,0,365.8,367.2,791.3,5281.1
2020-01-28 ,15:00,8946.28,2999.6,1002.9,1264.0,0,365.5,367.2,946.0,5000.7
2020-01-28 ,16:00,8993.53,2999.6,1002.9,1265.0,0,364.5,367.2,730.0,5263.9
2020-01-28 ,17:00,9158.36,3005.5,1003.6,1270.0,0,364.7,367.2,-139.2,6152.9
2020-01-28 ,18:00,9228.18,3011.2,1010.9,1268.0,0,365.1,367.2,656.4,5560.6
2020-01-28 ,19:00,8783.94,3014.0,1013.4,1268.0,0,365.4,367.2,1149.5,4620.4
2020-01-28 ,20:00,8332.74,3014.5,1012.6,1269.0,0,365.7,367.2,969.9,4348.3
2020-01-28 ,21:00,7850.11,3006.5,1003.7,1269.0,0,366.5,367.3,1641.4,3202.2
2020-01-28 ,22:00,7626.85,3006.7,1003.9,1269.0,0,366.6,367.2,1595.8,3024.3
2020-01-28 ,23:00,7497.58,3006.9,1004.3,1269.0,0,366.3,367.3,1885.5,2605.2
2020-01-29 ,00:00,7290.65,3004.5,1003.8,1267.0,0,366.4,367.3,2200.2,2086.0
2020-01-29 ,01:00,7211.47,3005.1,1002.5,1269.0,0,366.4,367.2,2906.3,1300.1
2020-01-29 ,02:00,7711.35,3002.3,1002.8,1266.0,0,366.2,367.3,3096.1,1613.0
2020-01-29 ,03:00,7727.08,3003.0,1004.1,1266.0,0,365.7,367.2,2313.0,2411.1
2020-01-29 ,04:00,7446.18,3002.9,1004.7,1266.0,0,364.8,367.4,1000.9,3442.4
2020-01-29 ,05:00,7337.52,3004.5,1003.6,1270.0,0,363.8,367.1,-1979.4,4333.0
2020-01-29 ,06:00,7994.8,3004.1,1003.2,1270.0,0,363.8,367.1,-2265.5,4990.7
2020-01-29 ,07:00,8844.14,3004.0,1003.1,1270.0,0,363.7,367.2,-2902.7,5840.1
2020-01-29 ,08:00,9282.57,3003.9,1003.8,1269.0,0,363.9,367.2,-2911.1,6278.7
2020-01-29 ,09:00,9349.88,3003.5,1003.8,1268.0,0,364.5,367.2,-2551.2,6346.4
2020-01-29 ,10:00,9465.64,3002.1,1002.6,1268.0,0,364.6,366.9,-558.9,6463.5
2020-01-29 ,11:00,9470.07,3002.8,1001.9,1269.0,0,364.7,367.2,1725.0,4742.3
2020-01-29 ,12:00,9155.04,3001.4,1002.6,1267.0,0,364.8,367.0,1522.4,4631.3
2020-01-29 ,13:00,9112.18,3001.5,1003.3,1266.0,0,365.0,367.2,-156.9,6110.7
2020-01-29 ,14:00,8960.09,2998.2,1001.8,1264.0,0,365.2,367.2,143.9,5818.0
2020-01-29 ,15:00,8831.71,2999.5,1002.2,1265.0,0,365.1,367.2,-692.9,5832.2
2020-01-29 ,16:00,8801.25,3000.0,1002.8,1265.0,0,364.9,367.3,-1833.5,5801.2
2020-01-29 ,17:00,8935.4,3000.5,1001.4,1267.0,0,364.9,367.2,-2644.4,5934.9
2020-01-29 ,18:00,9088.36,3000.1,1001.9,1266.0,0,365.0,367.2,-2409.4,6088.3
2020-01-29 ,19:00,8714.46,2999.3,1001.7,1265.0,0,365.3,367.3,-2284.9,5715.2
2020-01-29 ,20:00,8201.48,3000.8,1003.9,1264.0,0,365.7,367.2,-1158.0,5200.7
2020-01-29 ,21:00,7724.54,3001.8,1003.1,1265.0,0,366.5,367.2,-1263.6,4722.7
2020-01-29 ,22:00,7545.76,3002.2,1003.1,1265.0,0,366.8,367.3,2104.6,2439.0
2020-01-29 ,23:00,7587.43,3003.0,1003.5,1266.0,0,366.3,367.2,2772.8,1811.7
2020-01-30 ,00:00,8009.98,3003.7,1004.1,1266.0,0,366.3,367.3,3024.4,1981.9
2020-01-30 ,01:00,7953.28,3006.4,1004.7,1268.0,0,366.4,367.3,3314.4,1632.5
2020-01-30 ,02:00,8126.33,3004.9,1004.4,1267.0,0,366.3,367.2,3395.5,1725.9
2020-01-30 ,03:00,8084.78,3005.4,1004.8,1268.0,0,365.3,367.3,3115.4,1964.0
2020-01-30 ,04:00,7720.1,3005.4,1004.6,1269.0,0,364.5,367.3,2780.4,1934.3
2020-01-30 ,05:00,7940.85,3005.6,1004.8,1270.0,0,363.7,367.1,1112.7,3822.6
2020-01-30 ,06:00,8121.97,3006.4,1005.0,1271.0,0,363.5,366.9,500.4,4615.2
2020-01-30 ,07:00,8852.15,3007.5,1005.0,1272.0,0,363.6,366.9,559.0,5285.6
2020-01-30 ,08:00,9207.25,3009.2,1004.5,1273.0,0,364.5,367.2,516.9,5681.1
2020-01-30 ,09:00,9077.76,3007.1,1003.7,1271.0,0,365.1,367.3,1129.8,4940.8
2020-01-30 ,10:00,8997.75,3004.3,1003.6,1268.0,0,365.6,367.1,1571.8,4421.6
2020-01-30 ,11:00,8960.24,3002.3,1002.5,1267.0,0,365.5,367.3,2241.0,3717.0
2020-01-30 ,12:00,8858.9,2996.5,1001.8,1265.0,0,362.4,367.3,2189.5,3672.9
2020-01-30 ,13:00,8704.44,2995.0,1001.6,1261.0,0,365.0,367.4,1689.3,4020.1
2020-01-30 ,14:00,8513.89,2991.9,1000.4,1260.0,0,364.2,367.3,1311.6,4210.4
2020-01-30 ,15:00,8423.37,2992.1,999.5,1261.0,0,364.4,367.2,671.4,4759.8
2020-01-30 ,16:00,8550.22,2996.4,1000.1,1263.0,0,365.8,367.5,293.8,5260.1
2020-01-30 ,17:00,8758.98,2994.7,999.6,1262.0,0,365.8,367.3,-172.8,5764.3
2020-01-30 ,18:00,8930.08,2996.6,1000.5,1263.0,0,365.9,367.2,519.9,5413.6
2020-01-30 ,19:00,8572.27,3001.1,1004.8,1263.0,0,366.0,367.3,799.2,4772.0
2020-01-30 ,20:00,8065.44,3002.7,1005.9,1263.0,0,366.5,367.3,1317.8,3745.0
2020-01-30 ,21:00,7680.16,2995.0,997.7,1263.0,0,367.0,367.3,2315.2,2369.9
2020-01-30 ,22:00,7996.81,2996.2,999.5,1262.0,0,367.4,367.3,2926.6,2074.0
2020-01-30 ,23:00,7970.77,2994.4,998.6,1261.0,0,367.4,367.4,2474.1,2502.2
2020-01-31 ,00:00,7381.59,2992.7,997.8,1260.0,0,367.6,367.3,3000.0,1388.9
2020-01-31 ,01:00,7606.55,2992.5,998.4,1259.0,0,367.7,367.4,3349.6,1264.5
2020-01-31 ,02:00,7635.06,2991.3,998.5,1258.0,0,367.5,367.3,3454.3,1189.4
2020-01-31 ,03:00,7875.91,2994.9,1003.6,1257.0,0,366.9,367.4,3091.5,1789.5
2020-01-31 ,04:00,7655.04,2996.8,1006.2,1257.0,0,366.2,367.4,2458.4,2199.8
2020-01-31 ,05:00,7500.44,2991.6,1003.0,1256.0,0,365.4,367.2,1012.1,3496.7
2020-01-31 ,06:00,7850.59,2983.6,997.9,1253.0,0,365.5,367.2,89.5,4777.5
2020-01-31 ,07:00,8425.85,2985.9,998.4,1255.0,0,365.5,367.0,142.8,5297.2
2020-01-31 ,08:00,8803.76,2984.4,999.0,1252.0,0,366.1,367.3,-109.1,5819.4
2020-01-31 ,09:00,8880.42,2988.0,1000.6,1254.0,0,366.2,367.2,857.7,5034.7
2020-01-31 ,10:00,8892.69,2986.7,1002.1,1251.0,0,366.4,367.2,872.1,5033.9
2020-01-31 ,11:00,8865.94,2980.5,997.3,1249.0,0,366.9,367.3,1457.7,4427.8
2020-01-31 ,12:00,8480.45,2976.9,995.5,1247.0,0,367.1,367.3,1768.9,3734.6
2020-01-31 ,13:00,8312.3,2972.2,994.7,1243.0,0,367.3,367.2,1491.8,3848.3
2020-01-31 ,14:00,8071.25,2971.6,994.0,1243.0,0,367.2,367.4,1390.0,3709.7
2020-01-31 ,15:00,7899.48,2972.9,993.3,1245.0,0,367.3,367.3,353.9,4572.6
2020-01-31 ,16:00,7874.94,2973.1,994.2,1245.0,0,366.7,367.2,663.4,4238.4
2020-01-31 ,17:00,8174.36,2974.3,995.5,1245.0,0,366.6,367.2,677.7,4522.4
2020-01-31 ,18:00,8639.22,2980.0,997.2,1249.0,0,366.5,367.3,1125.3,4533.9
2020-01-31 ,19:00,8288.2,2978.6,996.4,1248.0,0,367.0,367.2,1144.9,4164.7
2020-01-31 ,20:00,7744.65,2976.9,994.5,1248.0,0,367.1,367.3,1308.4,3459.4
2020-01-31 ,21:00,7308.98,2981.6,996.6,1250.0,0,367.8,367.2,1953.6,2373.7
2020-01-31 ,22:00,7357.39,2982.9,997.7,1250.0,0,368.0,367.2,2473.8,1900.7
2020-01-31 ,23:00,7360.91,2983.9,996.8,1252.0,0,367.9,367.2,2175.4,2201.6
